date,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,ozone,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,cough,asthma,pm25_score,multi_pollutant_score,weather_score,health_proxy_score,health_risk_score,risk_children,risk_elderly,risk_asthma,risk_healthy,risk_level
2024-05-21,31.85833333333333,50.0125,465.5,7.729166666666667,131.04166666666666,22.3,2.0,10.6,78,52.0,17.0,45.287499999999994,35.01,44.94,38.0,41.56,51.95,41.54,52.38,41.56,High
2024-05-22,31.683333333333334,49.4,511.8333333333333,9.083333333333334,121.29166666666669,21.6,3.4,6.1,83,52.0,17.0,45.025000000000006,35.16,54.76,38.0,43.45,54.31,43.94,52.63,43.45,High
2024-05-23,32.17916666666667,50.225,514.5833333333334,9.95,104.79166666666669,22.1,1.0,9.8,80,52.0,17.0,45.76875,33.14,47.26,38.0,41.74,52.18,41.82,48.64,41.74,High
2024-05-24,25.370833333333334,41.1125,528.7916666666666,11.404166666666669,99.04166666666669,23.1,4.8,8.8,76,52.0,17.0,35.55625,33.56,45.71,38.0,37.45,46.81,37.96,43.79,37.45,Moderate
2024-05-25,25.675,39.641666666666666,536.6666666666666,11.966666666666669,100.45833333333331,23.7,3.0,13.4,79,52.0,17.0,36.0125,34.37,39.3,38.0,36.56,45.7,36.72,42.91,36.56,Moderate
2024-05-26,30.066666666666663,45.55,525.5,9.895833333333334,109.70833333333331,23.3,3.5,9.5,84,45.0,15.0,42.599999999999994,34.08,47.83,33.0,40.08,50.1,40.34,47.71,40.08,High
2024-05-27,25.4375,37.4,459.5416666666667,7.295833333333333,111.45833333333331,23.3,4.2,10.8,84,45.0,15.0,35.65625,31.31,45.88,33.0,36.22,45.28,36.73,45.18,36.22,Moderate
2024-05-28,22.7375,34.079166666666666,418.4166666666667,7.266666666666667,109.16666666666669,22.1,15.7,5.9,90,45.0,15.0,31.606250000000003,30.28,57.4,33.0,36.64,45.8,37.93,45.69,36.64,Moderate
2024-05-29,25.2375,39.67083333333333,484.7083333333333,8.725,122.0,23.2,4.1,8.7,79,45.0,15.0,35.35625,34.58,47.02,33.0,37.14,46.42,37.72,47.06,37.14,Moderate
2024-05-30,33.78333333333334,53.35,539.4583333333334,8.691666666666666,128.58333333333334,25.2,0.2,14.6,65,45.0,15.0,48.17500000000001,36.48,29.5,33.0,39.24,49.05,38.31,49.14,39.24,Moderate
2024-05-31,43.88333333333333,71.08333333333333,557.75,8.779166666666667,127.58333333333331,24.4,0.0,15.8,73,45.0,15.0,58.88333333333333,36.65,32.2,33.0,44.11,55.14,42.77,53.26,44.11,High
2024-06-01,43.62083333333334,77.64999999999999,491.0416666666667,7.595833333333334,127.0,22.5,7.0,6.4,80,45.0,15.0,58.62083333333334,34.61,51.83,33.0,47.42,59.28,47.08,57.0,47.42,High
2024-06-02,51.7125,89.72916666666667,526.625,7.766666666666667,123.45833333333331,23.2,1.7,10.6,74,50.0,11.0,66.7125,34.69,42.02,34.4,48.92,61.15,47.69,57.49,48.92,High
2024-06-03,40.3875,73.55,428.2916666666667,7.133333333333333,119.45833333333331,22.6,2.0,11.1,78,50.0,11.0,55.3875,32.04,43.79,34.4,44.08,55.1,43.5,53.21,44.08,High
2024-06-04,44.18333333333334,86.33749999999999,456.5416666666667,7.170833333333333,123.75,22.8,5.0,10.9,78,50.0,11.0,59.18333333333334,33.21,43.82,34.4,45.9,57.38,45.13,55.26,45.9,High
2024-06-05,46.03333333333333,80.77083333333333,436.4166666666667,6.629166666666666,140.16666666666666,22.0,7.7,8.0,82,50.0,11.0,61.03333333333333,35.21,50.95,34.4,48.57,60.71,48.06,60.07,48.57,High
2024-06-06,45.18333333333334,77.10833333333333,486.125,7.333333333333333,133.625,23.1,2.1,10.4,80,50.0,11.0,60.18333333333334,35.43,45.03,34.4,47.1,58.88,46.34,57.5,47.1,High
2024-06-07,33.354166666666664,56.50416666666666,431.625,8.3375,119.20833333333331,21.8,7.4,9.2,86,50.0,11.0,47.53125,33.01,51.13,34.4,42.65,53.31,42.83,51.89,42.65,High
2024-06-08,40.87916666666667,70.41250000000001,461.4166666666667,9.0625,121.33333333333331,22.9,1.2,12.1,80,50.0,11.0,55.87916666666667,34.39,42.75,34.4,44.66,55.82,44.0,53.49,44.66,High
2024-06-09,45.0,82.14583333333333,468.4583333333333,8.25,126.41666666666669,24.3,0.0,13.4,73,45.0,16.0,60.0,34.7,35.93,33.4,44.87,56.09,43.67,54.27,44.87,High
2024-06-10,42.3875,72.76666666666667,519.4166666666666,9.395833333333334,125.70833333333331,25.1,0.0,15.1,70,45.0,16.0,57.3875,36.26,31.03,33.4,43.24,54.05,41.92,52.25,43.24,High
2024-06-11,47.17083333333333,75.8625,522.9583333333334,9.370833333333334,128.95833333333334,24.3,0.8,12.2,80,45.0,16.0,62.17083333333333,36.83,40.73,33.4,47.23,59.04,46.16,56.41,47.23,High
2024-06-12,48.37916666666666,77.05833333333334,492.125,8.325000000000001,129.91666666666666,24.8,0.8,11.9,75,45.0,16.0,63.37916666666666,35.69,38.37,33.4,46.96,58.7,45.71,56.52,46.96,High
2024-06-13,42.80833333333334,70.8625,503.75,7.929166666666667,136.54166666666666,24.4,11.2,12.0,80,45.0,16.0,57.80833333333334,36.66,40.9,33.4,45.48,56.85,44.63,56.18,45.48,High
2024-06-14,51.1375,83.3875,526.5833333333334,7.8625,144.125,24.0,10.0,13.2,82,45.0,16.0,66.1375,38.21,40.49,33.4,49.12,61.4,47.83,60.28,49.12,High
2024-06-15,48.79166666666666,76.50416666666666,515.2916666666666,6.916666666666667,139.08333333333334,24.3,8.1,12.0,81,45.0,16.0,63.79166666666666,36.44,41.46,33.4,47.93,59.91,46.81,58.81,47.93,High
2024-06-16,44.17083333333333,72.97916666666667,476.7083333333333,6.520833333333333,140.33333333333334,23.7,16.4,9.2,86,40.0,18.0,59.17083333333333,35.76,48.6,31.2,47.01,58.76,46.48,58.5,47.01,High
2024-06-17,49.825,88.72083333333335,525.7916666666666,7.766666666666667,132.83333333333334,23.1,14.7,9.2,89,40.0,18.0,64.825,36.24,50.69,31.2,49.81,62.26,49.1,59.65,49.81,High
2024-06-18,47.0375,79.25416666666666,496.6666666666667,6.779166666666666,127.625,23.3,18.1,6.6,89,40.0,18.0,62.0375,34.14,54.32,31.2,48.89,61.11,48.51,58.53,48.89,High
2024-06-19,30.02083333333333,57.62083333333334,412.0416666666667,5.925000000000001,124.0,22.4,28.0,8.8,89,40.0,18.0,42.53124999999999,31.59,52.22,31.2,40.03,50.04,40.52,50.68,40.03,High
2024-06-20,28.6125,53.45416666666667,341.9166666666667,5.216666666666667,126.5,23.2,14.2,9.8,83,40.0,18.0,40.41875,30.39,47.08,31.2,37.86,47.32,38.19,49.33,37.86,Moderate
2024-06-21,20.83333333333333,33.99583333333333,343.7083333333333,5.545833333333333,116.41666666666669,22.9,4.5,10.8,86,40.0,18.0,28.749999999999993,29.0,47.27,31.2,32.88,41.1,33.81,43.6,32.88,Moderate
2024-06-22,26.104166666666668,40.020833333333336,378.4166666666667,7.25,110.54166666666669,23.0,12.3,7.4,87,40.0,18.0,36.65625,29.9,52.66,31.2,37.35,46.69,38.15,46.47,37.35,Moderate
2024-06-23,28.6875,43.1875,393.5416666666667,8.016666666666667,97.08333333333331,23.3,6.2,7.2,87,38.0,11.0,40.53125,28.5,52.56,27.2,37.93,47.41,38.53,44.96,37.93,Moderate
2024-06-24,22.475,32.8375,329.125,6.666666666666667,93.16666666666669,23.8,3.0,8.3,86,38.0,11.0,31.212500000000002,25.8,49.82,27.2,32.98,41.22,33.91,40.5,32.98,Moderate
2024-06-25,18.77083333333333,26.97083333333333,345.5416666666667,8.0875,88.41666666666667,23.9,3.9,6.2,88,38.0,11.0,25.656249999999993,26.39,53.69,27.2,31.68,39.6,33.08,38.53,31.68,Moderate
2024-06-26,12.7625,18.166666666666668,382.375,9.166666666666666,87.83333333333333,23.4,67.7,8.9,88,38.0,11.0,17.016666666666666,27.71,50.31,27.2,27.88,34.85,29.54,34.74,27.88,Moderate
2024-06-27,19.9625,29.525,350.0,7.833333333333333,91.75,23.4,4.6,8.2,87,38.0,11.0,27.443749999999998,26.81,50.93,27.2,31.95,39.94,33.12,39.16,31.95,Moderate
2024-06-28,10.645833333333334,15.05,286.3333333333333,6.8375,73.66666666666667,23.4,19.8,7.0,89,38.0,11.0,14.194444444444445,22.04,53.59,27.2,25.99,32.49,27.96,32.04,25.99,Moderate
2024-06-29,9.854166666666666,13.979166666666666,284.0,7.433333333333334,61.958333333333336,23.3,12.9,7.5,88,38.0,11.0,13.13888888888889,20.53,52.54,27.2,24.98,31.22,26.95,29.51,24.98,Moderate
2024-06-30,10.508333333333333,14.991666666666667,320.4583333333333,8.754166666666666,66.16666666666667,23.2,10.9,6.0,87,44.0,14.0,14.01111111111111,22.84,54.5,32.0,27.01,33.76,29.04,31.63,27.01,Moderate
2024-07-01,13.616666666666667,19.404166666666665,352.9166666666667,7.925,86.16666666666667,23.4,21.4,6.9,89,44.0,14.0,18.155555555555555,25.99,53.74,32.0,29.31,36.64,31.09,36.26,29.31,Moderate
2024-07-02,16.079166666666666,22.9125,380.25,7.204166666666667,88.625,23.3,45.9,7.6,89,44.0,14.0,21.61875,26.24,52.82,32.0,30.57,38.21,32.13,37.7,30.57,Moderate
2024-07-03,15.041666666666666,21.4125,323.0416666666667,7.475,80.79166666666667,22.6,23.2,8.2,91,44.0,14.0,20.0625,24.29,53.71,32.0,29.64,37.05,31.32,36.03,29.64,Moderate
2024-07-04,10.841666666666669,15.4125,312.5,6.979166666666667,78.66666666666667,23.2,27.4,9.9,90,44.0,14.0,14.455555555555557,23.38,49.93,32.0,26.41,33.01,28.19,32.96,26.41,Moderate
2024-07-05,6.133333333333333,8.704166666666667,295.25,7.308333333333334,66.54166666666667,22.5,26.6,7.9,92,44.0,14.0,8.177777777777777,21.37,54.72,32.0,24.36,30.45,26.68,29.7,24.36,Moderate
2024-07-06,4.933333333333334,7.029166666666666,321.5,7.966666666666666,66.16666666666667,21.4,66.4,9.5,96,44.0,14.0,6.5777777777777775,22.22,55.5,32.0,24.09,30.11,26.53,29.23,24.09,Moderate
2024-07-07,9.904166666666669,14.058333333333332,318.6666666666667,8.3125,73.83333333333333,22.5,8.6,8.8,89,36.0,15.0,13.205555555555557,23.74,52.09,27.6,25.78,32.22,27.72,31.49,25.78,Moderate
2024-07-08,21.054166666666667,30.6375,332.0416666666667,8.916666666666666,79.5,22.9,5.1,7.4,90,36.0,15.0,29.08125,25.36,54.08,27.6,32.93,41.16,34.18,38.38,32.93,Moderate
2024-07-09,14.066666666666668,20.183333333333334,319.25,7.641666666666667,83.66666666666667,23.3,11.5,8.7,88,36.0,15.0,18.75555555555556,24.85,50.74,27.6,28.0,35.0,29.6,34.8,28.0,Moderate
2024-07-10,24.1,34.53333333333333,372.7083333333333,9.658333333333331,79.41666666666667,23.1,7.4,8.2,91,36.0,15.0,33.650000000000006,26.55,53.04,27.6,34.85,43.56,35.82,39.76,34.85,Moderate
2024-07-11,9.595833333333331,13.633333333333333,333.25,6.316666666666666,89.5,23.4,65.9,6.9,89,36.0,15.0,12.79444444444444,24.97,53.74,27.6,26.25,32.81,28.3,34.28,26.25,Moderate
2024-07-12,9.429166666666667,13.4125,332.6666666666667,7.333333333333333,85.58333333333333,22.5,138.7,7.2,92,36.0,15.0,12.572222222222223,25.12,55.77,27.6,26.6,33.25,28.76,33.96,26.6,Moderate
2024-07-13,21.254166666666663,30.23333333333333,375.2083333333333,8.1625,93.875,23.3,5.2,7.1,88,36.0,15.0,29.381249999999994,27.8,53.14,27.6,33.47,41.84,34.66,40.7,33.47,Moderate
2024-07-14,21.820833333333336,31.1875,369.1666666666667,7.375,101.625,24.1,24.1,6.8,87,41.0,11.0,30.231250000000003,28.38,52.1,29.0,33.96,42.45,35.05,42.29,33.96,Moderate
2024-07-15,15.491666666666667,21.929166666666664,314.75,7.5125,75.58333333333333,24.3,18.1,6.6,88,41.0,11.0,20.7375,23.33,52.56,29.0,28.99,36.24,30.58,34.72,28.99,Moderate
2024-07-16,19.3375,27.175,359.7916666666667,10.791666666666666,67.875,23.6,21.0,6.1,90,41.0,11.0,26.506249999999998,25.34,55.1,29.0,32.31,40.39,33.74,35.96,32.31,Moderate
2024-07-17,13.691666666666668,19.391666666666666,338.0416666666667,10.275,66.66666666666667,23.1,34.8,6.4,91,41.0,11.0,18.25555555555556,24.4,55.74,29.0,28.9,36.12,30.77,33.0,28.9,Moderate
2024-07-18,15.579166666666666,22.179166666666664,361.0,11.170833333333334,72.625,23.7,9.2,7.2,88,41.0,11.0,20.86875,26.46,52.46,29.0,29.8,37.25,31.38,34.25,29.8,Moderate
2024-07-19,14.754166666666668,21.03333333333333,376.625,10.825,80.125,23.5,16.9,7.6,90,41.0,11.0,19.672222222222224,27.66,52.98,29.0,29.73,37.16,31.4,35.19,29.73,Moderate
2024-07-20,15.195833333333333,21.67083333333333,421.875,12.0125,76.91666666666667,23.9,27.1,5.8,88,41.0,11.0,20.29375,28.76,54.29,29.0,30.52,38.15,32.22,35.13,30.52,Moderate
2024-07-21,13.820833333333333,19.741666666666667,343.5,10.1875,75.375,23.2,17.0,6.2,92,51.0,17.0,18.427777777777777,25.86,56.34,37.4,30.71,38.39,32.61,35.89,30.71,Moderate
2024-07-22,12.033333333333331,17.158333333333335,356.0,10.745833333333332,63.625,23.3,7.0,5.9,91,51.0,17.0,16.04444444444444,24.54,56.23,37.4,29.41,36.76,31.42,33.08,29.41,Moderate
2024-07-23,9.441666666666666,13.491666666666667,280.3333333333333,7.958333333333333,72.75,23.4,10.0,7.0,90,51.0,17.0,12.588888888888889,22.7,54.01,37.4,27.12,33.9,29.19,32.94,27.12,Moderate
2024-07-24,12.4375,17.849999999999998,282.5416666666667,7.7625,71.33333333333333,23.3,40.4,7.7,92,51.0,17.0,16.583333333333336,22.34,53.95,37.4,28.62,35.78,30.49,34.09,28.62,Moderate
2024-07-25,10.025,14.333333333333334,336.5,10.3375,68.58333333333333,23.8,35.7,8.4,90,51.0,17.0,13.366666666666667,24.75,51.38,37.4,27.42,34.28,29.32,31.99,27.42,Moderate
2024-07-26,13.320833333333333,19.091666666666665,474.2916666666667,15.058333333333332,72.70833333333333,23.9,15.4,6.4,90,51.0,17.0,17.76111111111111,31.28,54.25,37.4,31.38,39.22,33.21,34.79,31.38,Moderate
2024-07-27,15.3125,21.8875,455.9166666666667,13.4125,76.79166666666667,24.9,1.1,10.2,84,51.0,17.0,20.46875,30.37,44.64,37.4,30.32,37.9,31.53,34.5,30.32,Moderate
2024-07-28,15.470833333333331,22.1,449.5,13.433333333333332,68.04166666666667,24.6,20.0,8.7,88,45.0,10.0,20.706249999999997,28.83,49.01,31.0,29.94,37.43,31.36,33.04,29.94,Moderate
2024-07-29,18.3375,26.175,426.0833333333333,12.508333333333333,75.08333333333333,24.8,26.1,5.8,87,45.0,10.0,25.006249999999998,28.91,52.66,31.0,32.41,40.51,33.79,36.45,32.41,Moderate
2024-07-30,20.941666666666663,29.85,338.2083333333333,8.125,90.125,24.5,13.5,11.3,87,45.0,10.0,28.912499999999994,26.59,44.81,31.0,31.82,39.78,32.62,38.75,31.82,Moderate
2024-07-31,16.216666666666665,23.183333333333334,390.9166666666667,9.8625,90.83333333333331,24.2,13.6,9.2,87,45.0,10.0,21.824999999999996,28.89,48.36,31.0,30.27,37.84,31.6,37.1,30.27,Moderate
2024-08-01,15.266666666666666,21.945833333333336,427.0,11.6375,86.70833333333333,23.6,21.1,9.7,89,45.0,10.0,20.4,30.17,49.27,31.0,30.21,37.76,31.65,36.1,30.21,Moderate
2024-08-02,15.983333333333334,22.804166666666664,411.5833333333333,9.816666666666666,82.33333333333333,22.7,25.9,6.5,90,45.0,10.0,21.475,27.75,55.7,31.0,31.32,39.15,33.03,37.03,31.32,Moderate
2024-08-03,7.85,11.079166666666666,290.5,8.133333333333335,57.708333333333336,22.9,10.1,8.8,88,45.0,10.0,10.466666666666667,20.48,51.12,31.0,24.18,30.22,26.21,28.16,24.18,Moderate
2024-08-04,11.133333333333333,15.629166666666668,293.4583333333333,7.854166666666667,66.41666666666667,23.0,16.6,8.0,88,37.0,14.0,14.844444444444445,21.75,52.19,27.8,25.98,32.48,27.85,30.87,25.98,Moderate
2024-08-05,20.091666666666665,28.504166666666663,384.4166666666667,10.479166666666666,79.58333333333333,22.8,16.1,7.9,91,37.0,14.0,27.6375,27.41,53.89,27.8,32.86,41.08,34.17,37.89,32.86,Moderate
2024-08-06,11.533333333333331,16.375,350.0,8.083333333333334,80.70833333333333,22.2,63.3,7.6,94,37.0,14.0,15.377777777777775,25.17,56.43,27.8,27.9,34.88,29.95,34.29,27.9,Moderate
2024-08-07,9.925,14.1,348.4583333333333,8.179166666666667,76.375,22.5,52.3,7.6,91,37.0,14.0,13.233333333333334,24.5,54.74,27.8,26.54,33.17,28.61,32.48,26.54,Moderate
2024-08-08,9.875,13.929166666666667,324.625,9.3625,61.333333333333336,22.7,48.2,7.1,90,37.0,14.0,13.166666666666666,22.58,54.8,27.8,26.04,32.55,28.12,29.96,26.04,Moderate
2024-08-09,11.258333333333333,15.895833333333334,343.8333333333333,9.925,64.16666666666667,22.5,42.4,6.1,91,37.0,14.0,15.011111111111111,23.79,56.99,27.8,27.52,34.4,29.62,31.52,27.52,Moderate
2024-08-10,16.391666666666666,23.825,348.9583333333333,9.645833333333334,67.625,22.3,49.2,6.5,92,37.0,14.0,22.0875,24.22,57.09,27.8,30.48,38.1,32.23,34.59,30.48,Moderate
2024-08-11,14.858333333333334,21.05,326.0,7.495833333333334,73.41666666666667,22.1,18.4,5.1,92,43.0,15.0,19.811111111111114,23.12,59.45,31.8,30.36,37.95,32.35,35.83,30.36,Moderate
2024-08-12,19.20833333333333,27.22083333333333,434.125,9.720833333333331,76.95833333333333,22.6,63.7,6.1,90,43.0,15.0,26.312499999999993,27.11,56.43,31.8,33.36,41.7,34.86,38.09,33.36,Moderate
2024-08-13,22.67083333333333,32.30833333333333,476.5416666666667,10.558333333333334,85.375,22.8,25.7,5.5,92,43.0,15.0,31.506249999999994,29.82,57.92,31.8,36.41,45.51,37.73,41.61,36.41,Moderate
2024-08-14,22.166666666666668,31.5625,475.0833333333333,12.433333333333332,84.91666666666667,22.9,14.4,5.3,91,43.0,15.0,30.75,31.23,57.66,31.8,36.41,45.51,37.75,41.22,36.41,Moderate
2024-08-15,21.508333333333336,30.9375,535.8333333333334,14.25,85.875,23.8,15.5,8.3,86,43.0,15.0,29.762500000000003,33.75,49.82,31.8,35.08,43.85,36.08,39.46,35.08,Moderate
2024-08-16,22.5875,32.4625,500.7916666666667,12.125,93.66666666666669,23.1,9.1,6.6,86,43.0,15.0,31.381249999999998,32.82,53.3,31.8,36.19,45.24,37.28,42.02,36.19,Moderate
2024-08-17,22.004166666666663,31.875,476.5,11.029166666666669,92.16666666666669,23.2,7.0,5.9,86,43.0,15.0,30.506249999999994,31.33,54.22,31.8,35.65,44.56,36.83,41.65,35.65,Moderate
2024-08-18,11.6125,16.383333333333333,374.375,8.924999999999999,86.875,23.3,16.6,8.3,86,39.0,9.0,15.483333333333334,27.23,50.48,27.0,27.15,33.94,28.9,34.04,27.15,Moderate
2024-08-19,14.3,20.4375,424.9583333333333,10.25,81.91666666666667,22.8,3.7,7.9,86,39.0,9.0,19.066666666666666,28.23,51.75,27.0,29.08,36.35,30.72,34.73,29.08,Moderate
2024-08-20,15.933333333333332,22.225,418.625,10.604166666666666,88.0,21.7,17.2,8.0,91,39.0,9.0,21.4,29.43,55.21,27.0,31.01,38.76,32.7,37.25,31.01,Moderate
2024-08-21,18.683333333333334,26.0875,407.3333333333333,12.116666666666667,76.41666666666667,21.6,5.5,5.5,91,39.0,9.0,25.525,28.54,59.09,27.0,33.21,41.51,34.89,37.54,33.21,Moderate
2024-08-22,20.141666666666666,28.28333333333333,470.5,14.025,78.125,22.0,11.3,5.3,91,39.0,9.0,27.7125,31.3,58.86,27.0,34.73,43.41,36.29,38.54,34.73,Moderate
2024-08-23,16.583333333333332,23.495833333333334,417.7916666666667,10.766666666666666,80.54166666666667,22.3,24.7,7.1,89,39.0,9.0,22.375,28.3,54.9,27.0,31.06,38.82,32.68,36.28,31.06,Moderate
2024-08-24,11.329166666666666,16.283333333333335,359.6666666666667,9.333333333333334,74.16666666666667,22.9,10.6,5.7,87,39.0,9.0,15.105555555555554,25.22,55.35,27.0,27.47,34.34,29.48,32.77,27.47,Moderate
2024-08-25,17.170833333333334,24.79583333333333,426.1666666666667,12.029166666666669,81.70833333333333,22.7,2.3,5.8,86,55.0,18.0,23.25625,29.63,55.03,40.2,33.75,42.19,35.33,38.79,33.75,Moderate
2024-08-26,21.59583333333333,31.120833333333334,535.125,14.4625,85.66666666666667,22.1,3.7,6.8,87,55.0,18.0,29.893749999999997,33.87,54.76,40.2,37.41,46.76,38.65,41.72,37.41,Moderate
2024-08-27,13.270833333333334,18.925,416.5416666666667,11.925,64.875,21.9,2.0,4.7,87,55.0,18.0,17.694444444444446,26.6,58.18,40.2,31.39,39.24,33.42,34.67,31.39,Moderate
2024-08-28,18.754166666666663,26.704166666666666,441.9583333333333,13.358333333333333,66.91666666666667,22.5,6.0,6.4,88,55.0,18.0,25.631249999999994,28.47,55.26,40.2,34.45,43.06,35.93,37.21,34.45,Moderate
2024-08-29,22.97083333333333,32.75833333333333,479.0,12.458333333333334,77.54166666666667,22.2,10.8,6.7,88,55.0,18.0,31.956249999999997,30.08,55.21,40.2,37.37,46.71,38.54,41.18,37.37,Moderate
2024-08-30,19.05,27.2125,565.6666666666666,15.158333333333331,84.54166666666667,22.9,8.0,7.4,86,55.0,18.0,26.075000000000003,34.7,52.37,40.2,35.61,44.51,36.92,39.72,35.61,Moderate
2024-08-31,17.133333333333333,24.46666666666667,494.5,11.245833333333332,89.83333333333333,23.7,2.7,7.6,83,55.0,18.0,23.2,31.39,49.71,40.2,33.1,41.38,34.42,39.06,33.1,Moderate
2024-09-01,15.258333333333333,21.829166666666666,432.9583333333333,11.85,69.41666666666667,22.0,26.1,7.6,92,52.0,13.0,20.3875,27.54,55.84,36.4,31.67,39.59,33.44,35.33,31.67,Moderate
2024-09-02,15.533333333333331,22.64583333333333,441.7916666666667,12.4875,70.79166666666667,21.9,3.9,6.5,89,52.0,13.0,20.799999999999997,28.42,56.34,36.4,32.15,40.19,33.93,35.81,32.15,Moderate
2024-09-03,17.337500000000002,25.27916666666667,464.7916666666667,12.520833333333334,81.29166666666667,22.0,6.7,8.7,89,52.0,13.0,23.50625,30.54,52.9,36.4,33.08,41.35,34.55,37.82,33.08,Moderate
2024-09-04,16.566666666666666,23.745833333333334,441.375,10.145833333333334,86.70833333333333,21.8,5.8,10.1,90,52.0,13.0,22.35,29.19,51.5,36.4,32.0,40.0,33.46,38.03,32.0,Moderate
2024-09-05,14.145833333333334,20.191666666666663,393.75,8.541666666666666,82.45833333333333,22.1,18.3,5.0,87,52.0,13.0,18.861111111111114,26.48,57.46,36.4,31.12,38.9,33.05,37.3,31.12,Moderate
2024-09-06,15.804166666666667,22.570833333333336,425.9166666666667,11.233333333333334,83.25,22.2,18.0,6.0,90,52.0,13.0,21.20625,29.25,57.11,36.4,32.68,40.85,34.47,38.18,32.68,Moderate
2024-09-07,17.662499999999998,25.27916666666667,531.7083333333334,14.229166666666666,87.125,23.0,12.4,7.3,86,52.0,13.0,23.993749999999995,33.88,52.38,36.4,34.0,42.5,35.42,38.85,34.0,Moderate
2024-09-08,18.58333333333333,26.575,543.7916666666666,13.233333333333334,85.41666666666667,23.5,0.9,8.6,81,46.0,17.0,25.374999999999993,32.98,47.62,34.4,33.08,41.35,34.19,37.8,33.08,Moderate
2024-09-09,18.4875,26.441666666666663,516.125,12.529166666666669,79.70833333333333,22.5,9.3,6.4,88,46.0,17.0,25.231250000000003,31.05,55.26,34.4,34.07,42.59,35.57,38.33,34.07,Moderate
2024-09-10,15.908333333333331,23.0625,478.25,12.3375,74.70833333333333,22.9,2.9,7.3,86,46.0,17.0,21.362499999999997,29.5,52.52,34.4,31.58,39.47,33.14,35.59,31.58,Moderate
2024-09-11,10.566666666666666,15.4875,324.4583333333333,7.058333333333334,76.45833333333333,22.8,19.3,8.6,87,46.0,17.0,14.088888888888889,23.26,51.13,34.4,26.84,33.55,28.69,33.06,26.84,Moderate
2024-09-12,11.458333333333334,16.479166666666668,374.7916666666667,9.779166666666669,75.45833333333333,22.3,18.7,6.1,89,46.0,17.0,15.277777777777779,26.02,56.4,34.4,29.06,36.32,31.11,34.36,29.06,Moderate
2024-09-13,17.516666666666666,25.141666666666666,525.875,13.216666666666669,82.45833333333333,22.3,9.7,7.2,89,46.0,17.0,23.775,32.2,54.75,34.4,33.67,42.09,35.22,38.17,33.67,Moderate
2024-09-14,18.079166666666666,25.854166666666668,490.75,11.3125,74.75,21.5,13.9,8.3,89,46.0,17.0,24.61875,28.87,54.17,34.4,33.06,41.32,34.54,37.07,33.06,Moderate
2024-09-15,15.25,21.7875,416.7083333333333,10.683333333333332,64.04166666666667,21.2,3.9,11.7,90,62.0,7.0,20.375,25.47,49.9,40.0,30.5,38.12,31.97,33.78,30.5,Moderate
2024-09-16,18.591666666666665,26.58333333333333,400.7916666666667,10.625,67.83333333333333,21.7,1.0,7.1,86,62.0,7.0,25.387499999999996,25.82,54.42,40.0,33.49,41.86,34.95,37.08,33.49,Moderate
2024-09-17,22.141666666666666,32.108333333333334,478.2916666666667,14.229166666666666,64.375,21.4,9.9,5.2,89,62.0,7.0,30.7125,29.29,58.95,40.0,37.4,46.75,38.81,39.27,37.4,Moderate
2024-09-18,19.654166666666665,28.70833333333333,497.2083333333333,13.245833333333332,73.08333333333333,22.4,2.0,5.4,87,62.0,7.0,26.981249999999996,30.24,56.46,40.0,35.64,44.55,37.12,38.92,35.64,Moderate
2024-09-19,19.42083333333333,28.03333333333333,538.5833333333334,13.133333333333333,78.0,23.2,1.6,8.9,85,62.0,7.0,26.631249999999994,31.59,49.29,40.0,34.41,43.01,35.54,38.18,34.41,Moderate
2024-09-20,17.279166666666665,24.8375,580.6666666666666,14.733333333333334,76.33333333333333,22.8,1.4,7.3,87,62.0,7.0,23.418749999999996,33.22,53.08,40.0,34.29,42.86,35.77,37.53,34.29,Moderate
2024-09-21,16.641666666666666,23.870833333333334,523.9583333333334,14.741666666666667,75.95833333333333,22.5,10.3,6.1,86,62.0,7.0,22.4625,32.31,54.85,40.0,34.03,42.54,35.65,37.49,34.03,Moderate
2024-09-22,21.525,30.9875,593.0833333333334,15.4125,92.625,24.5,0.7,6.9,81,56.0,18.0,29.787499999999998,36.66,48.84,40.8,36.97,46.21,37.92,41.75,36.97,Moderate
2024-09-23,21.308333333333334,30.633333333333336,648.8333333333334,14.508333333333333,99.41666666666669,23.7,1.5,7.2,83,56.0,18.0,29.4625,37.91,50.31,40.8,37.44,46.8,38.49,43.06,37.44,Moderate
2024-09-24,19.5625,28.120833333333334,561.8333333333334,12.554166666666667,89.58333333333333,22.9,1.8,11.4,85,56.0,18.0,26.84375,33.4,45.94,40.8,34.4,43.0,35.35,39.63,34.4,Moderate
2024-09-25,14.954166666666666,21.379166666666663,520.875,10.916666666666666,82.75,21.7,8.8,5.0,92,56.0,18.0,19.93888888888889,30.34,60.14,40.8,33.71,42.14,35.72,38.92,33.71,Moderate
2024-09-26,8.233333333333333,11.758333333333333,341.7083333333333,7.929166666666666,61.125,21.0,29.8,8.2,92,56.0,18.0,10.977777777777778,21.66,56.27,40.8,27.18,33.98,29.44,31.4,27.18,Moderate
